Name,Handle,Media URL,Retweets,Likes,Comments,Views,Tweet URL,Profile Link,Post Body,Date,Timestamp
dadajiji39,@dadajiji,,,1,,55,https://x.com/dadajiji/status/1611723986739814400,https://x.com/dadajiji,⑨いまの政策のままでは、国の2030年目標が達成されたとしても、その時点では日本の電力は多くを化石燃料に依存し続け、エネルギーコストの高騰に苦しみ、CO2排出の高い電気を使い続けることになります。,"Jan 8, 2023",2023-01-07T13:58:37.000Z
dadajiji39,@dadajiji,,,1,1,127,https://x.com/dadajiji/status/1609506666005032960,https://x.com/dadajiji,"米国は公式の目標を決定していませんが、エネルギー省は2035年に自然エネルギーが81％になるという報告書を公表しています。

現在の政策のままでは、国の2030年目標が達成されたとしても、その時点では日本の電力は多くを化石燃料に依存し続け、エネルギーコストの高騰に苦しみ、","Jan 1, 2023",2023-01-01T11:07:47.000Z
こてつ先生|ニュース解説・英語学習,@kotetsu_sense,"https://pbs.twimg.com/ext_tw_video_thumb/1789672750224928768/pu/img/nCjy0bNx1cYpsWAt.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1789672750224928768/pu/img/nCjy0bNx1cYpsWAt.jpg, https://pbs.twimg.com/ext_tw_video_thumb/1789672750224928768/pu/img/nCjy0bNx1cYpsWAt.jpg",,,1,129,https://x.com/kotetsu_sense/status/1789672790532272216,https://x.com/kotetsu_sense,"2050年に向けた日本のエネルギー政策
・日本は2050年までにカーボンニュートラル
・エネルギー導入拡大が課題
・新たな政府目標設定へ
・排出量取引2026年度本格運用
・再生可能エネルギー活用も視野",May 13,2024-05-12T15:03:38.000Z
田中志,@Nozom1Tanaka,,,,,333,https://x.com/Nozom1Tanaka/status/1615136845373014017,https://x.com/Nozom1Tanaka,"日本のエネルギー政策が原子力発電に向かっていくことについてThe Economistの記事。止まっている原子炉23基のうち、今年中に7基を再稼働するぞと。2030年の目標達成にはさらに10基の追加稼働が必要とのこと。道は長い。
https://economist.com/asia/2023/01/12/japan-pivots-back-to-nuclear-power…","Jan 17, 2023",2023-01-17T00:00:06.000Z
DXGX政策,@jpgovwatcher,,1,,,63,https://x.com/jpgovwatcher/status/1634556801499959298,https://x.com/jpgovwatcher,"#経済産業省 CCS長期ロードマップ検討会 #最終とりまとめ❶
基本理念：CCSを計画的合理的に実施我が国経済産業発展、エネルギー安定供給確保やCN達成に寄与
目標
　2050年CO2貯留年間約1.2〜2.4億t=IEA試算36〜72億t×日本排出割合3.3%
　2030年迄に事業環境整備
https://meti.go.jp/shingikai/energy_environment/ccs_choki_roadmap/20230310_report.html…","Mar 12, 2023",2023-03-11T14:08:04.000Z
そーじろー,@sojirooooooo,,,,,122,https://x.com/sojirooooooo/status/1772982607073960327,https://x.com/sojirooooooo,"大林氏は２０５０年に二酸化炭素（ＣＯ２）排出量を実質ゼロにする日本政府の目標に言及して「２０５０年になっても東アジアで孤立した国であるのが、日本や他の国々にとって幸せなことかは考える必要がある」と語った。

エネルギー政策素人やんw
推薦人の河野太郎の責任よ",Mar 28,2024-03-27T13:42:48.000Z
Climate Integrate - 気候を保護するために,@ClimateInteg,"https://pbs.twimg.com/media/GYYztCuXwAALSRv?format=jpg&name=small, https://pbs.twimg.com/media/GYYztCuXwAALSRv?format=jpg&name=small",20,44,,2.8K,https://x.com/ClimateInteg/status/1839214361476477364,https://x.com/ClimateInteg,"【気候・エネルギーファクト集】日本の温室効果ガス排出量は近年削減傾向。ただし、今のままの政策では2030年目標達成は厳しい。2050年ネットゼロに向けさらなる大きな削減の道筋をどう描くのかが、まさにこれからの議論。
https://climateintegrate.org/archives/7108",Sep 26,2024-09-26T08:04:09.000Z
デル（∂）,@deldeldelne,,,,1,232,https://x.com/deldeldelne/status/1820999750570987641,https://x.com/deldeldelne,"再生可能エネルギー導入拡大の展望：技術革新で日本の「勝ち筋」とは―資源エネルギー庁の井上博雄部長に聞く(http://nippon.com)
#Yahooニュース
https://news.yahoo.co.jp/articles/2602982c9e3b8171e892c142f2bdb9f814cebacd?source=sns&dv=sp&mid=other&date=20240807&ctg=bus&bt=tw_up…",Aug 7,2024-08-07T01:45:47.000Z
filinion,@filinion_es,,,,,11,https://x.com/filinion_es/status/1841077758732222848,https://x.com/filinion_es,中国は二酸化炭素排出量でも世界トップなので、そこで再生可能エネルギーが躍進するのは世界全体のためになるのでは。（ただし一人当たり排出量は日本よりやや少なく、ドイツと同程度） / “「再生可能エネルギー」のコストが劇的に低下、化石燃料よりも有利に | Forbes JAP…”,4h,2024-10-01T11:28:37.000Z
再生可能エネルギー,@mi3518ki,,13,161,,941,https://x.com/mi3518ki/status/1834923708395438549,https://x.com/mi3518ki,再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」 (朝日新聞GLOBE＋),Sep 14,2024-09-14T11:54:37.000Z
𝑩𝒖𝒓𝒅𝒐𝒏@𝑼𝒍𝒕𝒊𝒎𝒂𝒕𝒆 𝑮𝒐𝒓𝒊𝒍𝒍𝒂,@KYKTB,,,,1,83,https://x.com/KYKTB/status/1780362857454145818,https://x.com/KYKTB,"▼秋元司（無所属）
経済政策に重点を置く。
小規模企業への支援強化を主張。
環境対策として再生可能エネルギーの利用拡大を推進。

▼飯山陽（日本保守党）
伝統的な家族観と社会倫理の強化。
移民政策の厳格化。
経済自立と技術革新を訴え。",Apr 17,2024-04-16T22:29:17.000Z
デル（∂）,@deldeldelne,,,1,,240,https://x.com/deldeldelne/status/1815736094069227866,https://x.com/deldeldelne,"サラッと書いてあるけれど、日本とそれ以外との施工効率の違いってめっちゃ大きいと思うんだよね。

日本のエネルギー政策の現状と課題－再生可能エネルギーは環境に優しいが高コストか｜ニッセイ基礎研究所",Jul 23,2024-07-23T13:09:54.000Z
ぷえわきまえるって美味しいの？,@pueteen,,1,10,,126,https://x.com/pueteen/status/1840646013713097122,https://x.com/pueteen,"資源を使わず、大気を循環するエネルギーを活用する再生可能エネルギー。

コスト面でも間も無く原発を下回る状況。
不安定と言う特性は蓄電技術で解消可能。

小規模発電施設を多数設置でき、災害時の出力低下の影響も軽減。

日本向きの発電方法。

政府はなぜブレーキを？
原発利権美味しいの？",Sep 30,2024-09-30T06:53:01.000Z
Megumi Takata,@megumitakata,,,,,37,https://x.com/megumitakata/status/1817844879827083686,https://x.com/megumitakata,再生可能エネルギー導入拡大の展望：技術革新で日本の「勝ち筋」とは―資源エネルギー庁の井上博雄部長に聞く #SmartNews,Jul 29,2024-07-29T08:49:27.000Z
小坂正則,@hROx12aAHTxh4Bt,,,,,23,https://x.com/hROx12aAHTxh4Bt/status/1818194815831490669,https://x.com/hROx12aAHTxh4Bt,"再生可能エネルギー導入拡大の展望：技術革新で日本の「勝ち筋」とは―資源エネルギー庁の井上博雄部長に聞く(http://nippon.com)
#Yahooニュース",Jul 30,2024-07-30T07:59:59.000Z
浜湯人,@hamanoyusupport,,,,,30,https://x.com/hamanoyusupport/status/1840999884566249845,https://x.com/hamanoyusupport,再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」（GLOBE＋）,9h,2024-10-01T06:19:11.000Z
kaz@長期投資“Challenge for 10 years.”＋α,@kzhs1224,,,19,,285,https://x.com/kzhs1224/status/1613368286863036416,https://x.com/kzhs1224,"水素関連動向
「水素の分野で強力な技術革新者だ」と評価。
再生可能エネルギーなど低炭素で水素をつくる技術の特許が増えているという。

日本の“技術力”に期待
“グリーン水素”の成長力にも期待

水素特許、日欧けん引　化学・自動車目立つ: 日本経済新聞","Jan 12, 2023",2023-01-12T02:52:29.000Z
株ナッツ,@kabunattu,https://pbs.twimg.com/media/Fky_jLnacAIreGE?format=jpg&name=small,2,20,,2K,https://x.com/kabunattu/status/1606869787388563456,https://x.com/kabunattu,"日本政府は脱炭素社会実現に向けた基本方針をまとめGX（グリーントラスフォーメーション）におよそ150兆円投資する方針を打ち出した
原発・再生可能エネルギーはじめ多くの分野で技術革新が進む事が期待され関連企業の商機も大きい

木村化工・助川電気","Dec 25, 2022",2022-12-25T04:29:46.000Z
星 暁雄 (ITと人権),@AkioHoshi,,10,16,,,https://x.com/AkioHoshi/status/1575341255587872769,https://x.com/AkioHoshi,"記事タイトル「日本のアンモニア・石炭混焼発電は脱炭素化へのコストが高い、再生可能エネルギーはより経済的な代替手段」

BloombergNEFによれば日本政府が熱心な「アンモニア混焼」には合理性がない。

劇的な低コスト化が進む再エネへの集中が合理的だが、それを嫌がっている人たちがいる。","Sep 29, 2022",2022-09-29T04:26:38.000Z
エイディス,@DUIgbUqFYY73050,"https://pbs.twimg.com/media/GFoKrghbgAAGKTo?format=jpg&name=small, https://pbs.twimg.com/media/GFoKrghbgAAGKTo?format=jpg&name=small",,,,28,https://x.com/DUIgbUqFYY73050/status/1754726755972321605,https://x.com/DUIgbUqFYY73050,"「日本、再生可能エネルギーの新たな時代へ」
日本が再生可能エネルギーの利用を大幅に拡大、2050年までに炭素中立を目指す革新的な計画を発表。この動きは、環境に対する意識の高まりと技術革新の成果として、国内外から注目されています。#再生可能エネルギー #炭素中立 #環境革新 #持続可能な未来",Feb 6,2024-02-06T04:40:34.000Z
サイエンスポータル＆サイエンスティーム,@sciportalJST,,5,8,,,https://x.com/sciportalJST/status/1602195312659304448,https://x.com/sciportalJST,"12月12日は #バッテリーの日 日本蓄電池工業会が制定しました。
本日は #サイエンスポータル から、再生可能エネルギーに関する記事をご紹介します。再生可能エネルギーの普及には、電気を「ためる」ための技術革新が必要なのだそうです。
#今日は何の日","Dec 12, 2022",2022-12-12T06:55:04.000Z
やまちゃん,@B4G66234,,,,,16,https://x.com/B4G66234/status/1818544312839459226,https://x.com/B4G66234,"再生可能エネルギー導入拡大の展望：技術革新で日本の「勝ち筋」とは―資源エネルギー庁の井上博雄部長に聞く(http://nippon.com)
#Yahooニュース",Jul 31,2024-07-31T07:08:45.000Z
国連開発計画（UNDP）駐日代表事務所,@UNDPTokyo,"https://pbs.twimg.com/media/FhgFNbmaEAA8SRL?format=jpg&name=small, https://pbs.twimg.com/media/FhgFNbmaEAA8SRL?format=jpg&name=small",7,17,,,https://x.com/UNDPTokyo/status/1592035572398592000,https://x.com/UNDPTokyo,"クリーンで信頼できる再生可能エネルギーの拡充は、モルディブの優先課題。

低炭素、低コスト、エネルギー保障を目指した再生可能エネルギーの導入が、日本政府の協力のもとで進められています。

 https://bit.ly/3fOeqEo","Nov 14, 2022",2022-11-14T06:03:53.000Z
山猫,@nmlinus,"https://pbs.twimg.com/media/FwalnmmakAIk5KC?format=jpg&name=small, https://pbs.twimg.com/media/FwalnmmakAIk5KC?format=jpg&name=small",,3,1,305,https://x.com/nmlinus/status/1659201675536797696,https://x.com/nmlinus,"多分「余った土地に太陽光パネルを敷き詰めたり、地熱で発電すれば良い」という考えなんだろうけど、日本は2020年時点で世界3位になるレベルで太陽光パネルを設置してるんよね。
他の再生可能エネルギーと合わせても石炭発電と比較すると約3分の1の発電量。
余程の技術革新でもない限り、↓","May 19, 2023",2023-05-18T14:18:00.000Z
たなゆき（田中幸宏）,@tanayuki,,,1,,,https://x.com/tanayuki/status/1415099972564004865,https://x.com/tanayuki,再生可能エネルギーの余剰電力を「電池」の形で蓄積するか「水素」に変えて保存するか。どっちが貯蔵・流通コストが高いのか。 / “MIT Tech Review: 技術で先行する日本の「グリーン水素」は世界の潮流に乗れるか” https://htn.to/3R69HZqN1J,"Jul 14, 2021",2021-07-14T00:04:59.000Z
とっしー,@denki_tukai,,,6,1,375,https://x.com/denki_tukai/status/1838520982715400200,https://x.com/denki_tukai,"つーか、EVとHVでLCAでのCO2排出は2%しか変わらないのか…
原発と太陽光の稼働率で変わるだろうけど
日本で再生可能エネルギー(原発を除く)の比率が更に上がるとは思えないよのよね
それには蓄電池が必要で、今のところだとコスト的にペイしないので、蓄電池の価格が下がるまでは頭打ちなような",Sep 24,2024-09-24T10:08:55.000Z
田川 滋 TAGAWA Shigeru 타가와 시게루,@kakitama,,8,7,,249,https://x.com/kakitama/status/1840694486739070981,https://x.com/kakitama,"再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」(GLOBE＋)
#Yahooニュース
https://news.yahoo.co.jp/articles/5caf792f54d186f834e993de6f78382a01290990?source=sns&dv=pc&mid=other&date=20240930&ctg=bus&bt=tw_up… 
”日本の再エネ導入が欧米や中国と比べて遅い原因は、技術でもコストでもない。必要なのは、政策や制度の策定や見直しだ。”",Sep 30,2024-09-30T10:05:38.000Z
ぷりん,@maihime_pudding,,,3,1,175,https://x.com/maihime_pudding/status/1840584466450006044,https://x.com/maihime_pudding,"1リットル700円、ENEOSが「合成燃料」日本初の一貫製造。鍵は低コスト化(BUSINESS INSIDER JAPAN)
#Yahooニュース
https://news.yahoo.co.jp/articles/45d6f117dc04ebfd431abdfe1704ab07b72ca219?source=sns&dv=sp&mid=other&date=20240930&ctg=bus&bt=tw_up…

電力をいかにリーズナブルなプライスで、しかも再生可能エネルギーで作るかがキーになる。",Sep 30,2024-09-30T02:48:27.000Z
takuya.82@eBus日本に来てくれないかなー,@takuya8212,,7,28,1,853,https://x.com/takuya8212/status/1840586561525858772,https://x.com/takuya8212,"＞電力をいかにリーズナブルなプライスで、しかも再生可能エネルギーで作るかがキーになる。

EVなら充電した方がロスも少なく運用できる。(航空機除く)

1リットル700円、ENEOSが「合成燃料」日本初の一貫製造。鍵は低コスト化（BUSINESS INSIDER JAPAN） - Yahoo!ニュース",Sep 30,2024-09-30T02:56:47.000Z
エリック Ｃ,@x__ok,,121,226,1,6.6K,https://x.com/x__ok/status/1840693890195591480,https://x.com/x__ok,"原子力マフィアのせい。

朝日新聞社は書きたくても書けない(情けない)

再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」(GLOBE＋)",Sep 30,2024-09-30T10:03:16.000Z
うな （日本を取り戻す）,@unauna711,,6,4,,,https://x.com/unauna711/status/1443130577490640901,https://x.com/unauna711,"電気工事の仕事をしたことのある人は

再生可能エネルギーが発電コストと建設コストが異常に高いことを知っています｡

完全にまやかしですわ｡","Sep 29, 2021",2021-09-29T08:28:36.000Z
The Asahi Shimbun GLOBE+,@asahi_globe,,6,6,,995,https://x.com/asahi_globe/status/1835818475719373182,https://x.com/asahi_globe,"日本の再エネ導入が欧米や中国と比べて遅い原因は、技術でもコストでもない。必要なのは、政策や制度の策定や見直しだ。

   再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」",Sep 17,2024-09-16T23:10:07.000Z
どぶねずみ,@Nzm_in_the_Dark,,2,6,,129,https://x.com/Nzm_in_the_Dark/status/1777917098087567659,https://x.com/Nzm_in_the_Dark,"結局
「自社の利益≫日本の国益」

こんなに日本がバカにされるてるのに、まだ太陽光発電の拡大を目論んでいる模様。

更なる「再エネ賦課金値上げ」を考えるとは

""技術革新が進む太陽光や風力発電など再生可能エネルギーの導入拡大策が大きな議題です""

https://www3.nhk.or.jp/news/html/20240401/k10014408711000.html…",Apr 10,2024-04-10T04:30:42.000Z
エンヨーPark,@enjo_sinsapporo,"https://pbs.twimg.com/media/Fng6nWCaYAEAj2N?format=jpg&name=small, https://pbs.twimg.com/media/Fng6nWCaYAEAj2N?format=jpg&name=small",15,108,3,1.1K,https://x.com/enjo_sinsapporo/status/1619108522540818432,https://x.com/enjo_sinsapporo,"おはようございます

昨日は電気料金
爆上げNEWSにたまげた

火山大国日本は自国資源
地熱資源量、世界第3位です
再生可能エネルギー
安定供給も可能
発電コストがやすい
既得権益守って
国が衰退したら意味ないよ

JISON
カードケース&コインケース
人気商品の仲間入りです

#札幌Twitter会","Jan 28, 2023",2023-01-27T23:02:08.000Z
Love_Is_Sma☆カレーなる逆襲,@LoveIsSma1,,,,,,https://x.com/LoveIsSma1/status/1500146073737867271,https://x.com/LoveIsSma1,"＞今回のロシア危機はエネルギー転換が進む良い機会

ほんコレ。石油やガスを使った火力発電は当分は減らせないけど、風力や地熱などの再生可能エネルギーに徐々にシフトするべき。原発利権とズブズブの自民政権のせいで日本では再生可能エネルギーの技術革新の面で他の先進国に比べて遅れを取っている","Mar 6, 2022",2022-03-05T16:27:50.000Z
Kazuho Oku,@kazuho,,3,1,,1.4K,https://x.com/kazuho/status/1834379398914732178,https://x.com/kazuho,"「クリーンエネルギーの比率を2035年までに9割にできる〜太陽光と洋上を含む風力を中心に再エネを7割〜(原子力は)1割強に低減しても問題ない」「(コストは2020年比で)6％削減」

再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」：朝日… /",Sep 13,2024-09-12T23:51:44.000Z
ていちゃん,@2GI9Lmi7xiG2J9m,,,,,20,https://x.com/2GI9Lmi7xiG2J9m/status/1770913933504983229,https://x.com/2GI9Lmi7xiG2J9m,"再生可能エネルギー発電促進賦課金単価の決定について
https://tohoku-epco.co.jp/news/normal/1240241_2558.html…
で、【核融合発電】は導入計画策定しないの!?
米は2030実用化
日本国内、技術革新進んでいる
肝心の電力大手が積極的導入姿勢見せてかないと",Mar 22,2024-03-21T20:42:38.000Z
日経 九州沖縄,@nkkyushuokinawa,,1,2,,463,https://x.com/nkkyushuokinawa/status/1664530134735667200,https://x.com/nkkyushuokinawa,"再生可能エネルギー由来の電気を使って作る「グリーン水素」製造装置の低コスト化で日本勢が成果を上げています。
 https://nikkei.com/article/DGXZQOUC154EX0V10C23A5000000/…","Jun 2, 2023",2023-06-02T07:11:24.000Z
石川和男（政策アナリスト）,@kazuo_ishikawa,"https://pbs.twimg.com/media/FQWDUtUaMAIK6Ep?format=png&name=small, https://pbs.twimg.com/media/FQWDUtUaMAIK6Ep?format=png&name=small",37,118,11,,https://x.com/kazuo_ishikawa/status/1514763156924821508,https://x.com/kazuo_ishikawa,"日本は、本当は、地熱発電を一番振興したいのだが…

<4/15日経産業>
地熱は再生可能エネルギーで、太陽光や風力と違って天候に左右されず24時間稼働できる。日本の地熱資源量は2340万キロワットと推計され世界３位。実際の導入量は55万キロワット程度。温泉事業者との調整や掘削コストの高さが壁…","Apr 15, 2022",2022-04-15T00:30:54.000Z
rihi,@rihi14913171,,16,33,4,3.3K,https://x.com/rihi14913171/status/1647573256034197506,https://x.com/rihi14913171,"記事> ドイツ政府は再生可能エネルギーへの転換を進めて中長期的に料金は下がるとしているが、欧州の中でも再生エネのコストが高い

↓
最近、再エネは安くなったと聞くけど、記事では高いと書いてます。実際どうなの？

脱原発のドイツ、産業用電気代は日本の3.5倍","Apr 16, 2023",2023-04-16T12:10:49.000Z
昇り龍2番街・政治と社会の街,@risingdragon_2,,,2,,158,https://x.com/risingdragon_2/status/1726962240014975480,https://x.com/risingdragon_2,"私のエネルギー政策がまさか日本保守党に近いとは。
私の考え方だと本邦では最終的に電力の大半を再生可能エネルギーへ転換すべきだが、今世紀中には技術革新が追いつかず無理なのと冗長性を考えて再エネの世になっても一定数の火力発電は残すべき。
そのため火力発電の進化発展が当面の課題と。","Nov 22, 2023",2023-11-21T13:54:18.000Z
Eiji Sakai,@elm200,,1,2,,,https://x.com/elm200/status/1466032157969682434,https://x.com/elm200,日本では10年前の福島原発事故を通じて原発に忌避感を持つ人が増えたのは客観的事実だろう。今後、原発の新設に対して同意する地域が出てくるとは思えない。そもそも世界的にはコストでも再生可能エネルギーにかなわなくなっている。電源の脱炭素化は再エネを中心に考えるのが筋だろう。,"Dec 2, 2021",2021-12-01T13:11:18.000Z
本田　宏,@honda_hiroshi,,6,8,,,https://x.com/honda_hiroshi/status/1526414303397822464,https://x.com/honda_hiroshi,"大艦巨砲主義と変わらない、甘い状況分析、遅い基本方針転換

2000年代に入っていくと様相が一変します。欧州は再生可能エネルギーに真剣になったのに、日本は不安定でコスト高だと軽視し続けました。

「老衰」する日本の資本主義　経済学者・諸富徹さんの処方箋は　https://asahi.com/articles/ASQ5H3C98Q58ULFA005.html… #","May 17, 2022",2022-05-17T04:08:23.000Z
花鳥風月,@kachofugetsujp,,,,,41,https://x.com/kachofugetsujp/status/1818168978101149967,https://x.com/kachofugetsujp,"再生可能エネルギー導入拡大の展望：
技術革新で日本の「勝ち筋」とは―
資源エネルギー庁の井上博雄部長に聞く（http://nippon.com）",Jul 30,2024-07-30T06:17:18.000Z
世界ウェハー党　肉球新党　ヌコ派,@Mayama_Woodged,,11,16,2,1K,https://x.com/Mayama_Woodged/status/1658048450213343236,https://x.com/Mayama_Woodged,"原子力ムラ界隈固有の論理。　　(●´ω｀●)

「原発は100％安全理論」や、「原発の発電コストは一番安い理論」などの嘘八百を用いて原発行政を擁護し続けたのがこの界隈であり。

原子力ムラの妨害により、再生可能エネルギー技術開発が世界から著しく遅れている日本の現状。

https://x.com/namiki85021933/status/1658045122406383616?s=20…","May 15, 2023",2023-05-15T09:55:30.000Z
ジーク@グリーン投資家,@acYnLSr52jm40Ee,,,2,,,https://x.com/acYnLSr52jm40Ee/status/1507038651238461447,https://x.com/acYnLSr52jm40Ee,"丸紅

23日、洋上風力発電事業や水素事業などで英BPと連携すると発表した。まずはBPの再生可能エネルギー子会社と洋上風力発電事業を手掛ける合弁会社を設立し、日本での案件開発を進める。競争が激化するなか、コスト面や技術面でのノウハウを蓄積する。","Mar 25, 2022",2022-03-24T16:56:28.000Z
日経ビジネス,@nikkeibusiness,,1,2,1,3.3K,https://x.com/nikkeibusiness/status/1796512092503372150,https://x.com/nikkeibusiness,企業が「脱炭素」を果たすために不可欠な再生可能エネルギー。安価で安定的に調達できるかが、国や企業の競争力を左右する時代に入った。国際会議では2030年までに世界の再生エネ容量を3倍に増やすことになったが、日本は地形や気候条件、コスト面から欧州などに後れを取っ…,May 31,2024-05-31T12:00:35.000Z
HATCH編集部,@HATCH_JPN,"https://pbs.twimg.com/media/GEvQaOxbkAAsNnk?format=jpg&name=small, https://pbs.twimg.com/media/GEvQaOxbkAAsNnk?format=jpg&name=small",1,2,,274,https://x.com/HATCH_JPN/status/1750812571568095663,https://x.com/HATCH_JPN,"洋上風力発電が注目されるのはなぜ？

その答えは、再生可能エネルギーとしての巨大なポテンシャルと、低コスト化への挑戦にあります。
日本の海域に眠る無限の可能性、今こそ探求の時です！

洋上風力は、私たちの未来にクリーンな風を吹かせるかもしれません。
#洋上風力 #再生可能エネルギー",Jan 26,2024-01-26T09:27:00.000Z
"ParkSJ 朴勝俊 Anti Austerity, Anti Nuclear, GND",@psj95708651,"https://pbs.twimg.com/media/F6EhOxTa0AAr4lP?format=jpg&name=900x900, https://pbs.twimg.com/media/F6EhOxTa0AAr4lP?format=jpg&name=900x900",82,132,5,8.1K,https://x.com/psj95708651/status/1702678680743645196,https://x.com/psj95708651,"原発は安全だとか、再生可能エネルギーはコスト高で不安定だとかいう経済産業省のプロパガンダのウソを見抜いてきた知識人でさえも、
日本が財政危機だとか消費税が必要だとかいう、財務省やマスコミのプロパガンダの片棒を担ぐことがよくある。

財務省HPにデフォルトは考えられないとあるのだが。","Sep 15, 2023",2023-09-15T13:40:06.000Z
永添泰子(性暴力から子ども達を守る社会に変えよう),@packraty,,8,6,,303,https://x.com/packraty/status/1748590617591185707,https://x.com/packraty,"なぜ電力会社は、日本が地震大国なのに、原発を建てたがり、再生可能エネルギーの採用に舵を切れなかったのか。2011年7月の記事ですが、ご参考まで。
【原発新設の莫大なコストが莫大な儲けに直結】 #プレジデントオンライン",Jan 20,2024-01-20T06:17:45.000Z
魚住耕司,@K_uozumi,,1,,,239,https://x.com/K_uozumi/status/1796037098224374062,https://x.com/K_uozumi,"メモ
原子力発電には高温ガス炉のようにより安全に、より熱エネルギーを取り出す更改の機会が迫っている。
そして核融合という跳躍的な技術革新も見え始めているが、それは再生可能エネという自然搾取手段の精緻化とは無関係。
普通に考えれば投資必至では?
盲目的落穂拾いに日本追い込みたい理由でも?",May 30,2024-05-30T04:33:07.000Z
dadajiji39,@dadajiji,,1,2,,84,https://x.com/dadajiji/status/1617862081562435585,https://x.com/dadajiji,原発建設で、耐震度を上げれば上げるほど、建設コストが上がり経済競争には耐えられない。日本ではこれ以上のコストのかかる原発は不可能だ。再生可能エネルギーの発電コストが原発のコストの10分の1以下程度になっている。1kwh1.2円程度だ。原発は14円以上になっている。,"Jan 24, 2023",2023-01-24T12:29:13.000Z
dadajiji39,@dadajiji,,1,1,,80,https://x.com/dadajiji/status/1618596384994906112,https://x.com/dadajiji,"終焉を迎えつつあるフランス日本の核燃料サイクル。

福島第一原発事故以降、原子力の安全神話が崩壊し、フランス政府は再生可能エネルギーへの転換を図ることとなった。原発関連コストの上昇も、脱原発政策を加速させた一因といえる。日本では新しい安全神話が、NHKと岸田政権で出来つつある。","Jan 27, 2023",2023-01-26T13:07:04.000Z
rihi,@rihi14913171,,,10,1,804,https://x.com/rihi14913171/status/1616028201679224833,https://x.com/rihi14913171,"再エネで24時間365日賄える日が早く来るといいな

----
原発は反対です。 あまり知られていないが世界的には既に太陽光や風力発電をはじめとする再生可能エネルギーが、最も発電コストが安い電力となっている。 日本では国による買い取り制度の政策の誤りもあり、再生可... https://news.yahoo.co.jp/profile/comments/16740898469371.9a64.00045…","Jan 19, 2023",2023-01-19T11:02:02.000Z
たばた直子 田畑直子@千葉市議会議員(美浜区),@tabatanaoko,"https://pbs.twimg.com/media/GUYEn94WkAAfnjT?format=jpg&name=360x360, https://pbs.twimg.com/media/GUYEn94WkAAfnjT?format=jpg&name=360x360",3,14,,1.3K,https://x.com/tabatanaoko/status/1821148246280171733,https://x.com/tabatanaoko,"会派視察
・ゼロカーボンシティ計画に基づく再生可能エネルギー等の推進
・医療品や食品を市民等へ配送するドローン物流サービス
・千葉県内でも今後取り組まれる、日本第一号の浮体式洋上風力発電など。少子超高齢化の打開策は全国共通。技術革新により、持続可能な地域社会を創造していかねば",Aug 7,2024-08-07T11:35:51.000Z
エコ発＠住宅用太陽光発電と蓄電池はおまかせください！卒FITも対応可能です！,@ecohatsu33,,,,,140,https://x.com/ecohatsu33/status/1719177678308405383,https://x.com/ecohatsu33,"Google生成AIに聞いてみた

日本の再エネが普及しないのはなぜ？

日本で再生可能エネルギー（再エネ）が普及しない理由は、次のとおりです。

・発電コストが高い
・発電設備の設置場所が限定されている
・太陽光や風力の発電量を予測することが難しい","Oct 31, 2023",2023-10-31T02:21:13.000Z
うるふ,@wolf_Q1212,,,,1,58,https://x.com/wolf_Q1212/status/1829809474242261369,https://x.com/wolf_Q1212,INPEXは日本最大のエネルギー開発企業で石油や天然ガスの探査生産を世界各地で行っています。地球環境に配慮しながら再生可能エネルギーや水素などの新エネルギー事業にも積極的に取り組んでいます。持続可能なエネルギー供給を目指し、技術革新とグローバルな視点で未来を切り拓くリーダー企業です。,Aug 31,2024-08-31T09:12:29.000Z
東洋経済オンライン,@Toyokeizai,,,5,,6.6K,https://x.com/Toyokeizai/status/1795607819351368038,https://x.com/Toyokeizai,"コスト増や不安定性を受け入れて再生可能エネルギーを進めるのか、安全への懸念と同居して原子力を選ぶのか、海外から脱炭素に消極的と批判されるのよしとして石炭火力を続けるか。現実的な議論がいよいよ必要です。

↓【岐路に立たされる日本のエネルギー基本計画】",May 29,2024-05-29T00:07:19.000Z
うつねこ,@tk596350,,2,,,337,https://x.com/tk596350/status/1647196628795940866,https://x.com/tk596350,"➜ドイツ政府は再生可能エネルギーへの転換を進めて中長期的に料金は下がるとしているが、欧州の中でも再生エネのコストが高い
➜22年9月のドイツの産業用の電力料金は日本の3.5倍

ドイツ、産業用電気代は日本の3.5倍　競争力に影響 - 日本経済新聞 https://nikkei.com/article/DGXZQOGN150AL0V10C23A4000000/…","Apr 15, 2023",2023-04-15T11:14:14.000Z
首都圏反原発連合,@MCANjp,,9,12,,927,https://x.com/MCANjp/status/1834405820878172530,https://x.com/MCANjp,再生可能エネルギーの導入、なぜ日本は遅れている？専門家「技術やコストでなく…」（白石賢治）,Sep 13,2024-09-13T01:36:43.000Z
